YEAR,TREEID,BBJD,BBJD_FLAG,L75JD,L75JD_FLAG,L95JD,L95JD_FLAG
1995,KAAN-01,149,,172,,173
1995,KAAN-02,145,,170,,173
1995,KAAN-03,145,,170,,180
1995,KALA-01,143,,170,,173
1995,KALA-02,143,,179,,179
1995,KALA-03,140,,164,,178
1995,LYLI-01,132,,156,,163
1995,LYLI-02,134,,152,,161
1995,LYLI-03,134,,156,,162
1995,NEMU-01,126,,152,,161
1995,NEMU-02,126,,152,,156
1995,NEMU-03,126,,152,,157
1995,NYSY-02,140,,164,,170
1995,NYSY-03,144,,164,,164,
1995,NYSY-04,140,,163,,173,
1995,PIST-01,161,,NA,y,NA,y
1995,PIST-02,161,,180,,180,
1995,PIST-03,161,,NA,y,NA,y
1995,PIST-04,161,,170,,170,
1995,POTR-02,126,,142,,151,
1995,POTR-04,126,,142,,146,
1995,PRSE-01,114,,146,,157,
1995,PRSE-02,114,,146,,156,
1995,PRSE-03,114,,151,,161,
1995,QUAL-01,133,,156,,164,
1995,QUAL-02,139,,157,,164,
1995,QUAL-03,132,,164,,164,
1995,QURU-01,134,,152,,164,
1995,QURU-02,135,,152,,161,
1995,QURU-03,132,,152,,157
1995,QURU-04,130,,151,,156
1995,QUVE-01,139,,157,,163
1995,QUVE-02,132,,156,,163
1995,QUVE-03,136,,156,,163
1995,QUVE-04,136,,157,,164
1995,RHSP-01,131,,152,,162
1995,RHSP-02,139,,152,,163
1995,RHSP-03,139,,152,,162
1995,SAPU-01,114,,156,,162
1995,SAPU-02,114,,151,,162
1995,SAPU-03,114,,157,,164
1995,TSCA-01,142,,163,,164
1995,TSCA-04,149,,164,,170
1995,TSCA-05,139,,164,,170
1995,VACO-01,126,,151,,157
1995,VACO-02,122,,156,,164
1995,VACO-03,126,,152,,162
1995,VACO-04,126,,152,,164
1995,VIAL-01,120,,146,,152
1995,VIAL-02,120,,142,,152
1995,VIAL-03,120,,146,,156
1995,VICA-01,114,,146,,162
1995,VICA-02,120,,146,,157
1995,VICA-03,120,,146,,157
1996,ACPE-01,125,,149,,165
1996,ACPE-02,132,,152,,169
1996,ACPE-03,132,,153,,169
1996,ACPE-04,137,,154,,172
1996,ACRU-01,119,,153,,159
1996,ACRU-02,125,,149,,165
1996,ACRU-03,132,,153,,165
1996,ACRU-04,120,,154,,167
1996,ACRU-05,120,,143,,154
1996,ACSA-01,119,,143,,154
1996,ACSA-02,125,,143,,153
1996,ACSA-03,126,y,143,,154
1996,AMSP-01,119,,149,,158
1996,AMSP-02,115,,143,,154
1996,AMSP-03,120,,149,,153
1996,ARSP-01,115,,149,,170
1996,ARSP-02,115,,153,,170
1996,BEAL-01,115,,143,,154
1996,BEAL-02,126,,149,,159
1996,BEAL-03,115,,148,,154
1996,BELE-01,115,,149,,159
1996,BELE-02,126,,149,,165
1996,BELE-03,120,,149,,159
1996,BEPA-01,119,,143,,154
1996,BEPA-02,115,,143,,153
1996,BEPA-03,115,,143,,154
1996,BEPA-04,116,,148,,165
1996,BEPO-01,115,,149,,159
1996,BEPO-02,119,,149,,159
1996,BEPO-03,119,,148,,159
1996,BEPO-04,115,,149,,165
1996,CADE-01,126,,164,,180
1996,CADE-02,133,,169,,192
1996,CADE-03,132,,170,,192
1996,COAL-02,115,,149,,165
1996,COAL-03,115,,149,,165
1996,CRSP-01,115,,149,,165
1996,CRSP-02,115,,149,,159
1996,CRSP-03,125,,153,,169
1996,FAGR-01,138,,149,,158
1996,FAGR-02,127,,143,,157
1996,FAGR-03,132,,143,,154
1996,FAGR-04,125,,143,,154
1996,FRAM-01,125,,153,,165
1996,FRAM-02,137,,154,,170
1996,FRAM-03,125,,154,,170
1996,FRAM-04,132,,159,,170
1996,HAVI-01,126,,153,,169
1996,HAVI-02,125,,149,,168
1996,HAVI-03,125,,153,,169
1996,ILVE-01,133,,159,,170
1996,ILVE-02,120,,149,,169
1996,ILVE-03,126,,164,y,172
1996,ILVE-04,128,,170,,180
1996,KAAN-01,146,,168,,192
1996,KAAN-02,146,,170,,192,
1996,KAAN-03,146,,170,,192,
1996,KALA-01,143,,170,,180,
1996,KALA-02,146,,173,,187,
1996,KALA-03,141,,173,,193,
1996,LYLI-01,126,,158,,170,
1996,LYLI-02,119,,154,,169,
1996,LYLI-03,120,,154,,170,
1996,NEMU-01,115,,153,,165,
1996,NEMU-02,115,,149,,159,
1996,NEMU-03,115,,149,,180,
1996,NYSY-02,141,,168,,179,
1996,NYSY-03,146,,170,,187,
1996,NYSY-04,137,,165,,179,
1996,PIST-01,162,,NA,y,NA,y
1996,PIST-02,162,,NA,y,NA,y
1996,PIST-03,162,,NA,y,NA,y
1996,PIST-04,162,,NA,y,NA,y
1996,POTR-02,119,,143,,154,
1996,POTR-04,125,,148,,149,
1996,PRSE-01,111,,143,,158,
1996,PRSE-02,112,,149,,154,
1996,PRSE-03,111,,149,,159,
1996,QUAL-01,135,,164,,169,
1996,QUAL-02,144,,159,,179,
1996,QUAL-03,141,,158,,170,
1996,QURU-01,131,,154,,165,
1996,QURU-02,141,,154,,165,
1996,QURU-03,132,,153,,163,
1996,QURU-04,132,,153,,164,
1996,QUVE-01,138,,159,,165,
1996,QUVE-02,138,,159,,170,
1996,QUVE-03,141,,154,,170
1996,QUVE-04,140,,159,,170
1996,RHSP-01,120,,154,,169
1996,RHSP-02,126,,154,,169
1996,RHSP-03,132,,154,,170
1996,SAPU-01,98,,154,,170
1996,SAPU-02,96,,153,,170
1996,SAPU-03,97,,153,,169
1996,TSCA-01,147,,165,,179
1996,TSCA-04,151,,172,,180
1996,TSCA-05,146,,169,,180
1996,VACO-01,119,,154,,165
1996,VACO-02,119,,149,,168
1996,VACO-03,119,,153,,167
1996,VACO-04,115,,154,,168
1996,VIAL-01,114,,143,,159
1996,VIAL-02,115,,143,,159
1996,VIAL-03,115,,149,,165
1996,VICA-01,114,,143,,165
1996,VICA-02,114,,154,,165
1996,VICA-03,115,,153,,169
1997,ACPE-01,129,,153,,167
1997,ACPE-02,134,,154,,167
1997,ACPE-03,134,,154,,167
1997,ACPE-04,136,,159,,167
1997,ACRU-01,137,,154,,167
1997,ACRU-02,132,,154,,167
1997,ACRU-03,139,,159,,167
1997,ACRU-04,131,,154,,167
1997,ACRU-05,128,,154,,165
1997,ACSA-01,126,,147,,154
1997,ACSA-02,125,,147,,159
1997,ACSA-03,135,,154,,160
1997,AMSP-01,123,,153,,160
1997,AMSP-02,122,,153,,160
1997,AMSP-03,131,,154,,159
1997,ARSP-01,130,,159,,174
1997,ARSP-02,125,,159,,174
1997,BEAL-01,130,,153,,160
1997,BEAL-02,141,,154,,167
1997,BEAL-03,133,,154,,167
1997,BELE-01,132,,154,,167
1997,BELE-02,136,,154,,167
1997,BELE-03,131,,154,,167
1997,BEPA-01,134,,154,,160
1997,BEPA-02,132,,152,,154
1997,BEPA-03,131,,153,,160
1997,BEPA-04,132,,153,,165
1997,BEPO-01,134,,154,,167
1997,BEPO-02,137,,159,,166
1997,BEPO-03,136,,154,,166
1997,BEPO-04,135,,158,,167
1997,CADE-01,134,,167,,182
1997,CADE-02,134,,174,,182
1997,CADE-03,135,,167,,182
1997,COAL-02,132,,160,,167
1997,COAL-03,126,,154,,167
1997,CRSP-01,123,,153,,160
1997,CRSP-02,127,,154,,160
1997,CRSP-03,132,,154,,165
1997,FAGR-01,137,,153,,160
1997,FAGR-02,133,,153,,160
1997,FAGR-03,134,,153,,160
1997,FAGR-04,130,,147,,160
1997,FRAM-01,135,,160,,167
1997,FRAM-02,141,,166,,174
1997,FRAM-03,134,,160,,173
1997,FRAM-04,142,,166,,174
1997,HAVI-01,131,,160,,167
1997,HAVI-02,130,,154,,166
1997,HAVI-03,129,,154,,167
1997,ILVE-01,136,,166,,174
1997,ILVE-02,134,,160,,167
1997,ILVE-03,135,,166,,181
1997,ILVE-04,137,,174,,189
1997,KAAN-01,151,,174,,189
1997,KAAN-02,151,,174,,203
1997,KAAN-03,151,,178,,189
1997,KALA-01,151,,178,,203
1997,KALA-02,151,,179,,201
1997,KALA-03,146,,174,,200,
1997,LYLI-01,138,,160,,167,
1997,LYLI-02,139,,160,,172,
1997,LYLI-03,138,,160,,174,
1997,NEMU-01,133,,160,,174,
1997,NEMU-02,132,,159,,167,
1997,NEMU-03,131,,154,,166,
1997,NYSY-02,149,,171,,182,
1997,NYSY-03,151,,174,,182,
1997,NYSY-04,146,,167,,189,
1997,PIST-01,165,,202,,641,
1997,PIST-02,164,,203,,NA,y
1997,PIST-03,164,,NA,y,NA,y
1997,PIST-04,164,,NA,y,NA,y
1997,POTR-02,124,,147,,154,
1997,POTR-04,122,,146,,154,
1997,PRSE-01,113,,153,,160
1997,PRSE-02,115,,154,,167
1997,PRSE-03,113,,154,,167
1997,QUAL-01,148,,166,,174
1997,QUAL-02,146,,166,,174
1997,QUAL-03,144,,166,,172
1997,QURU-01,135,,160,,174
1997,QURU-02,139,,160,,167
1997,QURU-03,135,,160,,167
1997,QURU-04,136,,159,,167
1997,QUVE-01,143,,160,,173
1997,QUVE-02,138,,167,,167
1997,QUVE-03,143,,160,,174
1997,QUVE-04,142,,166,,167
1997,RHSP-01,136,,160,,181
1997,RHSP-02,141,,160,,182
1997,RHSP-03,142,,160,,182
1997,SAPU-01,103,,154,,167
1997,SAPU-02,96,,154,,167
1997,SAPU-03,102,,154,,167
1997,TSCA-01,151,,174,,182
1997,TSCA-04,154,,179,,189
1997,TSCA-05,150,,173,,182
1997,VACO-01,126,,154,,167
1997,VACO-02,125,,164,,167
1997,VACO-03,129,,160,,167
1997,VACO-04,125,,160,,167
1997,VIAL-01,118,,153,,160
1997,VIAL-02,123,,147,,160
1997,VIAL-03,120,,154,,160
1997,VICA-01,117,,153,,166
1997,VICA-02,118,,159,,167
1997,VICA-03,123,,160,,167
1998,ACPE-01,111,,138,,153
1998,ACPE-02,119,,141,,165
1998,ACPE-03,122,,142,,164
1998,ACPE-04,120,,147,,166
1998,ACRU-01,125,,141,,164
1998,ACRU-02,120,,141,,165
1998,ACRU-03,122,,142,,160
1998,ACRU-04,113,,139,,160
1998,ACRU-05,111,,139,,153
1998,ACSA-01,109,,134,,142
1998,ACSA-02,111,,133,,142
1998,ACSA-03,120,,137,,160
1998,AMSP-01,109,,138,,142
1998,AMSP-02,106,,133,,152
1998,AMSP-03,117,,137,,142
1998,ARSP-01,109,,145,,166,
1998,ARSP-02,107,,139,,153,
1998,BEAL-01,114,,137,,142,
1998,BEAL-02,124,,139,,160,
1998,BEAL-03,122,,139,,160,
1998,BELE-01,121,,142,,166,
1998,BELE-02,122,,139,,160,
1998,BELE-03,125,,141,,160,
1998,BEPA-01,122,,139,,147,
1998,BEPA-02,118,,138,,169,y
1998,BEPA-03,113,,134,,168,y
1998,BEPA-04,120,,145,,160,
1998,BEPO-01,114,,142,,165,
1998,BEPO-02,122,,142,,160,
1998,BEPO-03,122,,145,,160,
1998,BEPO-04,122,,139,,160,
1998,CADE-01,121,,147,,183
1998,CADE-02,121,,159,,166
1998,CADE-03,124,,160,,174
1998,COAL-03,107,,139,,159
1998,COAL-04,117,,134,,164
1998,CRSP-01,106,,138,,159
1998,CRSP-02,113,,141,,158
1998,CRSP-03,117,,142,,159
1998,FAGR-01,124,,142,,166
1998,FAGR-02,121,,141,,160
1998,FAGR-03,122,,152,,159
1998,FAGR-04,120,,141,,166
1998,FRAM-01,124,,163,,170
1998,FRAM-02,126,,159,,174
1998,FRAM-03,122,,153,,174
1998,FRAM-04,128,,160,,189
1998,HAVI-01,116,,147,,165
1998,HAVI-02,111,,142,,165
1998,HAVI-03,112,,147,,160
1998,ILVE-01,124,,153,,170
1998,ILVE-02,116,,151,,166
1998,ILVE-03,114,,157,,166
1998,ILVE-04,124,,160,,174
1998,KAAN-01,137,,159,,183
1998,KAAN-02,142,,170,,183
1998,KAAN-03,141,,170,,183
1998,KALA-01,135,,164,,183
1998,KALA-02,135,,170,,183
1998,KALA-03,137,,170,,183
1998,LYLI-01,126,,146,,165
1998,LYLI-02,126,,147,,165
1998,LYLI-03,126,,146,,164
1998,NEMU-01,111,,142,,159,
1998,NEMU-02,114,,139,,152,
1998,NEMU-03,112,,141,,151,
1998,NYSY-02,131,,158,,174,
1998,NYSY-03,137,,165,,183,
1998,NYSY-04,129,,152,,174,
1998,PIST-01,150,,456,,NA,y
1998,PIST-02,151,,194,,738,
1998,PIST-03,150,,194,,738,
1998,PIST-04,150,,194,,738,
1998,POTR-02,106,,128,,158,
1998,POTR-04,106,,128,,157,
1998,PRSE-01,106,,133,,164,
1998,PRSE-02,106,,134,,158,
1998,PRSE-03,106,,137,,160,
1998,QUAL-02,128,,157,,169,
1998,QUAL-03,127,,142,,166
1998,QUAL-04,124,,147,,166
1998,QURU-01,122,,146,,165
1998,QURU-02,126,,150,,164
1998,QURU-03,121,,142,,158
1998,QURU-04,122,,139,,153
1998,QUVE-01,122,,145,,153
1998,QUVE-02,122,,147,,160
1998,QUVE-03,124,,142,,153
1998,QUVE-04,124,,150,,160
1998,RHSP-01,122,,145,,166
1998,RHSP-02,126,,142,,170
1998,RHSP-03,127,,142,,170
1998,SAPU-01,106,,142,,166
1998,SAPU-02,106,,139,,166
1998,SAPU-03,106,,142,,166
1998,TSCA-01,137,,165,,183,
1998,TSCA-04,140,,165,,183,
1998,TSCA-05,135,,163,,183,
1998,VACO-01,106,,141,,165,
1998,VACO-02,106,,150,,165,
1998,VACO-03,109,,157,,160,
1998,VACO-04,110,,142,,166,
1998,VIAL-01,106,,139,,158,
1998,VIAL-02,106,,133,,159,
1998,VIAL-03,106,,139,,159,
1998,VICA-01,106,,134,,165,
1998,VICA-02,106,,141,,159,
1998,VICA-03,96,,142,,166,
1999,ACPE-01,120,,141,,171,y
1999,ACPE-02,125,,146,,160,
1999,ACPE-03,125,,147,,160,
1999,ACPE-04,128,,152,,181
1999,ACRU-01,130,,147,,161
1999,ACRU-02,126,,154,,161
1999,ACRU-03,129,,153,,161
1999,ACRU-04,125,,144,,160
1999,ACRU-05,120,,140,,154
1999,ACSA-01,120,,134,,154
1999,ACSA-02,120,,134,,147
1999,ACSA-03,124,,139,,154
1999,AMSP-01,120,,146,,154
1999,AMSP-02,120,,146,,154
1999,AMSP-03,124,,141,,154
1999,ARSP-01,124,,140,,161
1999,ARSP-02,120,,147,,173
1999,BEAL-01,124,,140,,154
1999,BEAL-02,130,,144,,154
1999,BEAL-03,126,,145,,161
1999,BELE-01,127,,145,,161
1999,BELE-02,129,,146,,160
1999,BELE-03,126,,146,,161
1999,BEPA-01,126,,145,,159
1999,BEPA-02,125,,141,,154
1999,BEPA-03,120,,141,,154
1999,BEPA-04,125,,145,,154
1999,BEPO-01,125,,146,,161
1999,BEPO-02,129,,146,,160
1999,BEPO-03,129,,152,,161
1999,BEPO-04,126,,147,,161
1999,CADE-01,126,,154,,189
1999,CADE-03,126,,154,,181
1999,CADE-04,126,,153,,166
1999,COAL-01,120,,146,,189
1999,COAL-03,120,,141,,159
1999,COAL-04,120,,141,,154
1999,CRSP-01,120,,145,,154
1999,CRSP-02,124,,141,,154
1999,CRSP-03,125,,146,,160
1999,FAGR-01,129,,141,,154
1999,FAGR-02,127,,141,,154
1999,FAGR-03,125,,146,,159
1999,FAGR-04,120,,140,,152
1999,FRAM-01,126,,151,,161
1999,FRAM-02,128,,153,,161
1999,FRAM-03,128,,147,,154
1999,FRAM-04,132,,153,,166
1999,HAVI-01,125,,145,,161
1999,HAVI-02,121,,141,,154
1999,HAVI-03,120,,145,,159
1999,ILVE-01,130,,154,,161
1999,ILVE-02,125,,146,,160
1999,ILVE-03,126,,154,,166
1999,ILVE-04,126,,160,,173
1999,KAAN-01,136,,161,,181
1999,KAAN-02,140,,171,,199
1999,KAAN-03,146,,173,,199
1999,KALA-01,136,,164,,181
1999,KALA-02,137,,164,,173
1999,KALA-03,137,,166,,181
1999,LYLI-01,133,,154,,166
1999,LYLI-02,130,,153,,161
1999,LYLI-03,130,,154,,161
1999,NEMU-01,123,,147,,160
1999,NEMU-02,125,,146,,154
1999,NEMU-03,123,,152,,160
1999,NYSY-02,133,,159,,188,
1999,NYSY-03,137,,160,,189,
1999,NYSY-04,132,,154,,173,
1999,PIST-01,151,,189,,NA,y
1999,PIST-02,151,,189,,NA,y
1999,PIST-03,151,,189,,NA,y
1999,PIST-04,151,,189,,NA,y
1999,POTR-02,119,,134,,147,
1999,POTR-04,119,,139,,147,
1999,PRSE-01,107,,146,,154,
1999,PRSE-02,110,,140,,154,
1999,PRSE-03,109,,145,,160,
1999,QUAL-02,136,,154,,173,
1999,QUAL-03,132,,154,,166,
1999,QUAL-04,131,,159,,180,
1999,QURU-01,126,,152,,161,
1999,QURU-02,129,,153,,161
1999,QURU-03,125,,146,,161
1999,QURU-04,125,,141,,154
1999,QUVE-01,129,,153,,165
1999,QUVE-02,130,,153,,166
1999,QUVE-03,132,,153,,166
1999,QUVE-04,131,,153,,161
1999,RHSP-01,128,,153,,161
1999,RHSP-02,132,,147,,161
1999,RHSP-03,134,,153,,173
1999,SAPU-01,100,,147,,166
1999,SAPU-02,97,,141,,161
1999,SAPU-03,98,,147,,161
1999,TSCA-01,141,,161,,189
1999,TSCA-04,143,,166,,199
1999,TSCA-05,138,,161,,189
1999,VACO-01,120,,146,,161
1999,VACO-02,120,,152,,161
1999,VACO-03,121,,147,,161
1999,VACO-04,120,,146,,161
1999,VIAL-01,115,,140,,170
1999,VIAL-02,114,,139,,153
1999,VIAL-03,119,,141,,154
1999,VICA-01,108,,146,,159
1999,VICA-02,109,,146,,160
1999,VICA-03,109,,147,,159
2000,ACPE-01,125,,143,,168
2000,ACPE-02,128,,158,,177
2000,ACPE-03,128,,158,,173
2000,ACPE-04,128,,159,,185
2000,ACRU-01,131,,158,,183
2000,ACRU-02,130,,159,,183
2000,ACRU-03,130,,159,,177
2000,ACRU-04,128,,159,,177
2000,ACRU-05,127,,147,,168
2000,ACSA-01,124,,143,,159
2000,ACSA-02,124,,142,,159
2000,ACSA-03,127,,147,,163
2000,AMSP-01,124,,149,,159
2000,AMSP-02,123,,143,,163
2000,AMSP-03,128,,146,,163
2000,ARSP-01,121,,147,,179
2000,ARSP-02,119,,155,,183
2000,ARSP-04,124,,147,,185
2000,BEAL-01,128,,145,,159
2000,BEAL-02,130,,156,,164
2000,BEAL-03,128,,147,,177
2000,BELE-01,128,,147,,183
2000,BELE-02,131,,158,,179,
2000,BELE-03,134,,155,,175,
2000,BEPA-01,127,,151,,168,
2000,BEPA-02,124,,147,,162,
2000,BEPA-03,124,,151,,163,
2000,BEPA-04,125,,151,,164,
2000,BEPO-01,127,,156,,177,
2000,BEPO-02,128,,147,,168,
2000,BEPO-03,128,,159,,177,
2000,BEPO-04,127,,151,,177,
2000,CADE-01,128,,164,,203,
2000,CADE-02,128,,158,,181,
2000,CADE-03,129,,167,,191,
2000,COAL-01,119,,146,,185,
2000,COAL-03,124,,147,,164,y
2000,COAL-04,NA,y,NA,y,NA,y
2000,CRSP-01,120,,145,,163
2000,CRSP-02,127,,147,,163
2000,CRSP-03,128,,151,,164
2000,FAGR-01,130,,143,,163
2000,FAGR-02,128,,151,,164
2000,FAGR-03,128,,158,,175
2000,FAGR-04,127,,142,,159
2000,FRAM-01,128,,159,,173
2000,FRAM-02,131,,159,,185
2000,FRAM-03,128,,163,,189
2000,FRAM-04,132,,162,,190
2000,HAVI-01,127,,159,,175
2000,HAVI-02,124,,146,,164
2000,HAVI-03,127,,147,,164
2000,ILVE-01,130,,162,,178
2000,ILVE-02,128,,149,,183
2000,ILVE-03,128,,159,,188
2000,ILVE-04,130,,172,,185
2000,KAAN-01,144,,167,,189
2000,KAAN-02,145,,173,,191
2000,KAAN-03,145,,172,,191
2000,KALA-01,135,,168,,189
2000,KALA-02,135,,171,,189
2000,KALA-03,144,,168,,189
2000,LYLI-01,131,,159,,183
2000,LYLI-02,131,,162,,178
2000,LYLI-03,131,,159,,183
2000,NEMU-01,127,,156,,177
2000,NEMU-02,128,,159,,179
2000,NEMU-03,125,,155,,164
2000,NYSY-02,131,,167,,183
2000,NYSY-03,136,,173,,190
2000,NYSY-04,131,,166,,189,
2000,PIST-01,156,,NA,y,NA,y
2000,PIST-02,158,,170,y,NA,y
2000,PIST-03,156,,NA,y,NA,y
2000,PIST-04,156,,NA,y,NA,y
2000,POTR-02,124,,146,,147,
2000,POTR-04,127,,142,,147,
2000,PRSE-01,104,,147,,164,
2000,PRSE-02,113,y,147,,163,
2000,PRSE-03,106,,147,,164,
2000,QUAL-02,133,,162,,185,
2000,QUAL-03,131,,162,,185,
2000,QUAL-04,132,,162,,203,
2000,QURU-01,128,,168,,185,
2000,QURU-02,130,,164,,182,
2000,QURU-03,128,,162,,184,
2000,QURU-04,128,,151,,173
2000,QUVE-01,130,,159,,177
2000,QUVE-02,130,,159,,179
2000,QUVE-03,131,,159,,182
2000,QUVE-04,131,,162,,182
2000,RHSP-01,128,,150,,182
2000,RHSP-02,131,,158,,183
2000,RHSP-03,135,,162,,183
2000,SAPU-01,93,,157,,185
2000,SAPU-02,91,,147,,189
2000,SAPU-03,98,,151,,185
2000,SAPU-04,48,,147,,183
2000,TSCA-01,140,,164,,189
2000,TSCA-04,141,,168,,190
2000,TSCA-05,138,,164,,185
2000,VACO-01,124,,151,,171
2000,VACO-02,119,,158,,175
2000,VACO-03,122,,151,,181
2000,VACO-04,122,,151,,179
2000,VIAL-01,115,,143,,159
2000,VIAL-02,115,,142,,158
2000,VIAL-03,118,,147,,164
2000,VICA-01,111,y,147,,173
2000,VICA-02,107,,147,,164
2000,VICA-03,108,,156,,175
